Flow ID,Src IP,Dst IP,Src Port,Protocol,Timestamp,Destination Port,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Header Length.1,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-142.251.32.74-37468-443-6,10.0.2.15,142.251.32.74,37468,6,25/02/2024 08:31:25 p.m.,443.0,173438.0,13.0,13.0,2667.0,1399.0,1245.0,0.0,205.1538461538462,388.17797596674774,614.0,0.0,107.61538461538461,188.0671593082014,23443.5360186349,149.90947773844255,6937.519999999998,21348.14102000453,104409.0,6.0,173438.0,14453.166666666666,29879.95885306079,104645.0,107.0,152819.0,12734.916666666666,29810.689426501587,104409.0,6.0,0.0,0.0,0.0,0.0,280.0,264.0,74.95473886922127,74.95473886922127,0.0,1245.0,150.59259259259258,298.5868330420765,89154.09686609685,1.0,2.0,0.0,13.0,25.0,0.0,0.0,0.0,1.0,156.3846153846154,205.15384615384616,107.61538461538461,280.0,0.0,0.0,0.0,4066.0,13.0,26842.0,0.0,102.0,0.0,53.0,64240.0,65535.0,8.0,20.0,0.0,0.0,0.0,0.0,1708911085199992.0,0.0,1708911085199992.0,1708911085199992.0,BENIGN
10.0.2.15-142.251.32.74-40668-443-6,10.0.2.15,142.251.32.74,40668,6,25/02/2024 08:31:31 p.m.,443.0,362317.0,13.0,12.0,2665.0,1438.0,1245.0,0.0,204.99999999999997,387.9948453265842,645.0,0.0,119.83333333333331,196.93784590960456,11324.33752763464,69.00035052178065,15096.54166666667,45961.275865837095,205941.0,9.0,362317.0,30193.083333333336,62925.15941462573,206577.0,59.0,258210.0,23473.63636363636,61040.06198436028,205941.0,29.0,0.0,0.0,0.0,0.0,280.0,244.0,35.880182271325936,33.12016825045471,0.0,1245.0,157.8076923076923,303.5964452006339,92170.80153846153,1.0,2.0,0.0,13.0,24.0,0.0,0.0,0.0,0.0,164.12,205.0,119.83333333333333,280.0,0.0,0.0,0.0,4103.0,13.0,16041.0,0.0,106.0,0.0,57.0,64240.0,65535.0,8.0,20.0,0.0,0.0,0.0,0.0,1708911091546932.0,0.0,1708911091546932.0,1708911091546932.0,BENIGN
142.251.32.74-10.0.2.15-443-40668-6,142.251.32.74,10.0.2.15,443,6,25/02/2024 08:31:31 p.m.,40668.0,17705.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.92487997740753,5901.666666666667,9696.316637431626,17093.0,16.0,17705.0,5901.666666666667,9696.316637431626,17093.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,225.92487997740753,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65535.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1708911091909694.0,0.0,1708911091909694.0,1708911091909694.0,BENIGN
10.0.2.15-132.213.202.32-35162-53-17,10.0.2.15,132.213.202.32,35162,17,25/02/2024 08:31:05 p.m.,53.0,35548.0,1.0,1.0,51.0,65.0,51.0,51.0,51.0,0.0,65.0,65.0,65.0,0.0,3263.193428603578,56.26195566557893,35548.0,0.0,35548.0,35548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,28.130977832789466,28.130977832789466,51.0,65.0,55.666666666666664,8.082903768654761,65.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.5,51.0,65.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911065207389.0,0.0,1708911065207389.0,1708911065207389.0,BENIGN
10.0.2.15-142.251.41.34-39790-443-17,10.0.2.15,142.251.41.34,39790,17,25/02/2024 08:31:31 p.m.,443.0,4451770.0,13.0,18.0,2822.0,9861.0,1357.0,29.0,217.07692307692307,379.7899554443354,1357.0,24.0,547.8333333333333,485.5803380552824,2848.979170082911,6.963522374246648,148392.3333333333,445165.13597535243,2215222.0,43.0,1069185.0,89098.75,189553.13420546133,651926.0,110.0,4395205.0,258541.4705882353,574809.9948496153,2215222.0,512.0,0.0,0.0,0.0,0.0,104.0,144.0,2.920186802103433,4.043335572143215,24.0,1357.0,438.75,489.74845419571955,239853.54838709682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,452.9032258064516,217.07692307692307,547.8333333333334,104.0,0.0,0.0,0.0,10693.0,29.0,9448.0,0.0,91.0,0.0,318.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,1708911091899097.0,0.0,1708911091899097.0,1708911091899097.0,BENIGN
10.0.2.15-132.213.202.32-40170-53-17,10.0.2.15,132.213.202.32,40170,17,25/02/2024 08:31:28 p.m.,53.0,10345.0,1.0,1.0,44.0,146.0,44.0,44.0,44.0,0.0,146.0,146.0,146.0,0.0,18366.360560657322,193.33011116481393,10345.0,0.0,10345.0,10345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,96.66505558240696,96.66505558240696,44.0,146.0,78.0,58.88972745734183,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,117.0,44.0,146.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,73.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911088075749.0,0.0,1708911088075749.0,1708911088075749.0,BENIGN
10.0.2.15-132.213.202.32-51073-53-17,10.0.2.15,132.213.202.32,51073,17,25/02/2024 08:31:28 p.m.,53.0,11399.0,1.0,1.0,44.0,186.0,44.0,44.0,44.0,0.0,186.0,186.0,186.0,0.0,20177.20852706378,175.45398719185894,11399.0,0.0,11399.0,11399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,87.72699359592947,87.72699359592947,44.0,186.0,91.33333333333334,81.98373822492687,6721.333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,137.0,44.0,186.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,93.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911088075961.0,0.0,1708911088075961.0,1708911088075961.0,BENIGN
10.0.2.15-142.250.31.84-56698-443-6,10.0.2.15,142.250.31.84,56698,6,25/02/2024 08:31:29 p.m.,443.0,209179.0,11.0,12.0,3768.0,7431.0,2797.0,0.0,342.5454545454545,837.4284881273582,2934.0,0.0,619.25,1062.7958946271685,53537.879041395165,109.95367603822564,9508.136363636364,24331.159047599176,108288.0,5.0,208643.0,20864.3,34098.59084103689,108931.0,88.0,187057.0,17005.18181818182,32807.137963614514,108288.0,5.0,0.0,0.0,0.0,0.0,240.0,244.0,52.586540713934,57.36713532429163,0.0,2934.0,466.625,934.9349111266936,874103.2880434784,0.0,2.0,0.0,10.0,22.0,0.0,0.0,0.0,1.0,486.9130434782609,342.54545454545456,619.25,240.0,0.0,0.0,0.0,11199.0,10.0,60531.0,0.0,163.0,0.0,323.0,64240.0,65535.0,6.0,20.0,0.0,0.0,0.0,0.0,1708911089481945.0,0.0,1708911089481945.0,1708911089481945.0,BENIGN
10.0.2.15-132.213.202.31-35690-53-17,10.0.2.15,132.213.202.31,35690,17,25/02/2024 08:31:22 p.m.,53.0,5869.0,1.0,1.0,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,24024.535696029987,340.77355597205656,5869.0,0.0,5869.0,5869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,170.38677798602828,170.38677798602828,42.0,99.0,61.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,42.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082541175.0,0.0,1708911082541175.0,1708911082541175.0,BENIGN
10.0.2.15-132.213.202.31-36374-53-17,10.0.2.15,132.213.202.31,36374,17,25/02/2024 08:31:22 p.m.,53.0,79840.0,1.0,1.0,66.0,144.0,66.0,66.0,66.0,0.0,144.0,144.0,144.0,0.0,2630.2605210420843,25.050100200400802,79840.0,0.0,79840.0,79840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.525050100200401,12.525050100200401,66.0,144.0,92.0,45.033320996790806,2028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,138.0,66.0,144.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,72.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082965518.0,0.0,1708911082965518.0,1708911082965518.0,BENIGN
10.0.2.15-132.213.202.31-35643-53-17,10.0.2.15,132.213.202.31,35643,17,25/02/2024 08:31:22 p.m.,53.0,3102.0,1.0,1.0,42.0,99.0,42.0,42.0,42.0,0.0,99.0,99.0,99.0,0.0,45454.545454545456,644.7453255963894,3102.0,0.0,3102.0,3102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,322.3726627981947,322.3726627981947,42.0,99.0,61.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,91.5,42.0,99.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,49.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082547901.0,0.0,1708911082547901.0,1708911082547901.0,BENIGN
10.0.2.15-132.213.202.32-57780-53-17,10.0.2.15,132.213.202.32,57780,17,25/02/2024 08:31:29 p.m.,53.0,120634.0,1.0,1.0,48.0,64.0,48.0,48.0,48.0,0.0,64.0,64.0,64.0,0.0,928.4281380042111,16.57907389293234,120634.0,0.0,120634.0,120634.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.28953694646617,8.28953694646617,48.0,64.0,53.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,48.0,64.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,32.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911089291497.0,0.0,1708911089291497.0,1708911089291497.0,BENIGN
10.0.2.15-142.250.31.84-40049-443-17,10.0.2.15,142.250.31.84,40049,17,25/02/2024 08:31:29 p.m.,443.0,2752613.0,11.0,10.0,4621.0,8800.0,1357.0,41.0,420.0909090909091,601.8241361968552,1357.0,57.0,880.0,550.915601521685,4875.730805601805,7.629114590391021,137630.65,332704.2201449201,1298634.0,99.0,741011.0,74101.1,161059.91532514986,529470.0,99.0,2702827.0,300314.1111111111,456903.24759637145,1298634.0,521.0,0.0,0.0,0.0,0.0,88.0,80.0,3.9962028806810106,3.63291170971001,41.0,1357.0,671.7272727272729,615.4130770557736,378733.25541125546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.7142857142857,420.09090909090907,880.0,88.0,0.0,0.0,0.0,12221.0,20.0,8405.0,0.0,220.0,0.0,419.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,1708911089423918.0,0.0,1708911089423918.0,1708911089423918.0,BENIGN
10.0.2.15-132.213.202.31-44874-53-17,10.0.2.15,132.213.202.31,44874,17,25/02/2024 08:31:25 p.m.,53.0,9066.0,1.0,1.0,57.0,73.0,57.0,57.0,57.0,0.0,73.0,73.0,73.0,0.0,14339.289653651005,220.60445621001546,9066.0,0.0,9066.0,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,110.30222810500773,110.30222810500773,57.0,73.0,62.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.5,57.0,73.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911085041632.0,0.0,1708911085041632.0,1708911085041632.0,BENIGN
142.251.32.74-10.0.2.15-443-37468-6,142.251.32.74,10.0.2.15,443,6,25/02/2024 08:31:25 p.m.,37468.0,1107.0,3.0,1.0,39.0,0.0,39.0,0.0,13.0,22.516660498395403,0.0,0.0,0.0,0.0,35230.35230352304,3613.369467028004,369.0,602.8731209798625,1065.0,9.0,1074.0,537.0,746.7047609329942,1065.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,20.0,2710.027100271003,903.342366757001,0.0,39.0,7.8,17.44133022449836,304.2,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,9.75,13.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,65535.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,1708911085373946.0,0.0,1708911085373946.0,1708911085373946.0,BENIGN
10.0.2.15-132.213.202.32-55727-53-17,10.0.2.15,132.213.202.32,55727,17,25/02/2024 08:31:28 p.m.,53.0,34003.0,1.0,1.0,44.0,72.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,3411.463694379908,58.818339558274275,34003.0,0.0,34003.0,34003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,29.409169779137137,29.409169779137137,44.0,72.0,53.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,44.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911088839590.0,0.0,1708911088839590.0,1708911088839590.0,BENIGN
10.0.2.15-198.252.206.25-45770-443-6,10.0.2.15,198.252.206.25,45770,6,25/02/2024 08:31:30 p.m.,443.0,137660.0,9.0,10.0,1526.0,5238.0,676.0,0.0,169.55555555555554,267.7742104418904,2772.0,0.0,523.8,1049.3037691726834,49135.551358419296,138.02121168095306,7647.777777777776,14209.402581122764,48465.0,10.0,137310.0,17163.75,18388.889539610595,48953.0,146.0,111309.0,12367.666666666666,17397.137810571025,48465.0,10.0,0.0,0.0,0.0,0.0,200.0,204.0,65.37846869097777,72.6427429899753,0.0,2772.0,338.20000000000005,767.6961844238562,589357.4315789473,0.0,2.0,0.0,9.0,18.0,0.0,0.0,0.0,1.0,356.0,169.55555555555554,523.8,200.0,0.0,0.0,0.0,6764.0,9.0,61663.0,0.0,80.0,0.0,275.0,64240.0,65535.0,5.0,20.0,0.0,0.0,0.0,0.0,1708911090074739.0,0.0,1708911090074739.0,1708911090074739.0,BENIGN
10.0.2.15-132.213.202.31-37018-53-17,10.0.2.15,132.213.202.31,37018,17,25/02/2024 08:31:23 p.m.,53.0,6172.0,1.0,1.0,77.0,170.0,77.0,77.0,77.0,0.0,170.0,170.0,170.0,0.0,40019.44264419961,324.0440699935191,6172.0,0.0,6172.0,6172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,162.02203499675954,162.02203499675954,77.0,170.0,108.0,53.693575034635195,2883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,162.0,77.0,170.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,85.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911083049794.0,0.0,1708911083049794.0,1708911083049794.0,BENIGN
10.0.2.15-132.213.202.32-44270-53-17,10.0.2.15,132.213.202.32,44270,17,25/02/2024 08:31:31 p.m.,53.0,7360.0,1.0,1.0,48.0,104.0,48.0,48.0,48.0,0.0,104.0,104.0,104.0,0.0,20652.173913043476,271.7391304347826,7360.0,0.0,7360.0,7360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,135.8695652173913,135.8695652173913,48.0,104.0,66.66666666666667,32.331615074619044,1045.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,48.0,104.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,52.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091885461.0,0.0,1708911091885461.0,1708911091885461.0,BENIGN
10.0.2.15-132.213.202.32-60587-53-17,10.0.2.15,132.213.202.32,60587,17,25/02/2024 08:31:28 p.m.,53.0,3469.0,1.0,1.0,44.0,60.0,44.0,44.0,44.0,0.0,60.0,60.0,60.0,0.0,29979.821274142407,576.5350245027386,3469.0,0.0,3469.0,3469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,288.2675122513693,288.2675122513693,44.0,60.0,49.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,74.0,44.0,60.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,30.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911088839345.0,0.0,1708911088839345.0,1708911088839345.0,BENIGN
10.0.2.15-132.213.202.32-59117-53-17,10.0.2.15,132.213.202.32,59117,17,25/02/2024 08:31:31 p.m.,53.0,4485.0,1.0,1.0,56.0,72.0,56.0,56.0,56.0,0.0,72.0,72.0,72.0,0.0,28539.57636566332,445.9308807134894,4485.0,0.0,4485.0,4485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,222.9654403567447,222.9654403567447,56.0,72.0,61.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92.0,56.0,72.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,36.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091886097.0,0.0,1708911091886097.0,1708911091886097.0,BENIGN
10.0.2.15-132.213.202.31-36185-53-17,10.0.2.15,132.213.202.31,36185,17,25/02/2024 08:31:22 p.m.,53.0,83566.0,1.0,1.0,66.0,128.0,66.0,66.0,66.0,0.0,128.0,128.0,128.0,0.0,2321.5183208481917,23.933178565445278,83566.0,0.0,83566.0,83566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,11.966589282722639,11.966589282722639,66.0,128.0,86.66666666666667,35.7957166897568,1281.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,66.0,128.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,64.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911082965794.0,0.0,1708911082965794.0,1708911082965794.0,BENIGN
10.0.2.15-142.251.32.68-50268-443-17,10.0.2.15,142.251.32.68,50268,17,25/02/2024 08:31:24 p.m.,443.0,12961413.0,399.0,645.0,87058.0,731487.0,1357.0,29.0,218.19047619047612,423.328523731329,1357.0,24.0,1134.0883720930237,472.8171287181783,63152.451048354065,80.5467737198097,12427.049856184083,132768.86108233797,3605861.0,1.0,12939791.0,32512.03768844221,230440.75343782737,3626775.0,58.0,12905052.0,20038.90062111801,170411.78065757634,3630367.0,1.0,0.0,0.0,0.0,0.0,3192.0,5160.0,30.783680760731873,49.76309295907784,24.0,1357.0,784.5952153110055,636.0881404262128,404608.12239087746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,785.3467432950191,218.1904761904762,1134.0883720930233,3192.0,0.0,0.0,0.0,204636.0,261.0,122240.0,0.0,83.0,0.0,700.0,0.0,0.0,398.0,8.0,0.0,0.0,0.0,0.0,1708911084640407.0,0.0,1708911084640407.0,1708911084640407.0,BENIGN
10.0.2.15-132.213.202.32-52844-53-17,10.0.2.15,132.213.202.32,52844,17,25/02/2024 08:31:31 p.m.,53.0,69914.0,1.0,1.0,56.0,84.0,56.0,56.0,56.0,0.0,84.0,84.0,84.0,0.0,2002.4601653459963,28.60657379065709,69914.0,0.0,69914.0,69914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,14.303286895328545,14.303286895328545,56.0,84.0,65.33333333333333,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.0,56.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,42.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911091459576.0,0.0,1708911091459576.0,1708911091459576.0,BENIGN
10.0.2.15-142.251.41.67-46346-443-6,10.0.2.15,142.251.41.67,46346,6,25/02/2024 08:31:25 p.m.,443.0,404251.0,12.0,12.0,926.0,7450.0,661.0,0.0,77.16666666666666,190.55461318493604,1386.0,0.0,620.8333333333334,676.0079119135345,20719.800322077124,59.369055364117834,17576.13043478261,53181.6888132341,252252.0,8.0,404251.0,36750.09090909091,73918.646595368,252271.0,757.0,331305.0,30118.636363636368,75184.68919969375,252286.0,504.0,0.0,0.0,0.0,0.0,260.0,244.0,29.684527682058917,29.684527682058917,0.0,1386.0,335.0400000000001,552.1414734166115,304860.2066666667,0.0,2.0,0.0,11.0,23.0,0.0,0.0,0.0,1.0,349.0,77.16666666666667,620.8333333333334,260.0,0.0,0.0,0.0,8376.0,11.0,25415.0,0.0,38.0,0.0,310.0,64240.0,65535.0,4.0,20.0,0.0,0.0,0.0,0.0,1708911085646860.0,0.0,1708911085646860.0,1708911085646860.0,BENIGN
10.0.2.15-132.213.202.32-34997-53-17,10.0.2.15,132.213.202.32,34997,17,25/02/2024 08:31:32 p.m.,53.0,19821.0,1.0,1.0,53.0,110.0,53.0,53.0,53.0,0.0,110.0,110.0,110.0,0.0,8223.601231017608,100.90308258917311,19821.0,0.0,19821.0,19821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,50.451541294586555,50.451541294586555,53.0,110.0,72.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,53.0,110.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,55.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911092525110.0,0.0,1708911092525110.0,1708911092525110.0,BENIGN
10.0.2.15-132.213.202.32-40586-53-17,10.0.2.15,132.213.202.32,40586,17,25/02/2024 08:31:33 p.m.,53.0,7948.0,1.0,1.0,43.0,92.0,43.0,43.0,43.0,0.0,92.0,92.0,92.0,0.0,16985.405133366883,251.63563160543532,7948.0,0.0,7948.0,7948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,125.81781580271766,125.81781580271766,43.0,92.0,59.33333333333333,28.29016319029166,800.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,89.0,43.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,46.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911093369206.0,0.0,1708911093369206.0,1708911093369206.0,BENIGN
10.0.2.15-132.213.202.32-58575-53-17,10.0.2.15,132.213.202.32,58575,17,25/02/2024 08:31:29 p.m.,53.0,120449.0,1.0,1.0,48.0,76.0,48.0,48.0,48.0,0.0,76.0,76.0,76.0,0.0,1029.4813572549378,16.60453802024093,120449.0,0.0,120449.0,120449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.302269010120465,8.302269010120465,48.0,76.0,57.333333333333336,16.165807537309522,261.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.0,48.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,38.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911089291680.0,0.0,1708911089291680.0,1708911089291680.0,BENIGN
10.0.2.15-132.213.202.32-58129-53-17,10.0.2.15,132.213.202.32,58129,17,25/02/2024 08:31:28 p.m.,53.0,177234.0,1.0,1.0,54.0,111.0,54.0,54.0,54.0,0.0,111.0,111.0,111.0,0.0,930.9726124784183,11.28451651488992,177234.0,0.0,177234.0,177234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.64225825744496,5.64225825744496,54.0,111.0,73.0,32.90896534380867,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.5,54.0,111.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,55.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1708911088969726.0,0.0,1708911088969726.0,1708911088969726.0,BENIGN
